regime,style,option_type,label_noise,model,family,n_train,seed,fit_seconds,mae_usd,rmse_usd,max_usd,mae_inside_usd,mae_outside_usd,delta_mae,gamma_mae,pde_rms,boundary_mae_usd,boundary_missing,iv_mae_pts,iv_failed,viol_convex,viol_delta,viol_bound,viol_calendar
extrapolate,american,put,0.0,picnn,dl,3000,0,23.877177299999857,4.451150376454733,7.579204074113127,39.78805899620056,0.21157605697011572,5.103392579452367,,,,1.0000000000000009,0.7777777777777778,4.777740373020158,0.09523809523809523,0.0,0.21333333333333335,0.3688888888888889,0.2
extrapolate,american,put,0.0,bs_iv_net,dl,3000,0,9.212903300000107,0.14827855035783266,0.3635929543346917,1.8642103672027566,0.029193498326889143,0.16659932759336243,,,,0.9999999999999972,0.0,0.22609050882417708,0.0,0.10222222222222223,0.1111111111111111,0.08888888888888889,0.10666666666666667
extrapolate,american,put,0.0,poly_ridge,ml,50,1,0.001818600000206061,144.05754145122626,304.12202558052934,1113.4021465315252,0.06383540411471125,166.21041930462806,,,,6.277777777777775,0.0,0.33091551264192354,0.42857142857142855,0.7644444444444445,0.5111111111111111,0.7822222222222223,0.6355555555555555
extrapolate,american,put,0.0,kernel_ridge,ml,50,1,0.09686800000008589,2.654312310932438,5.6819805812224216,31.698926520597105,0.01354966589959156,3.060583487091338,,,,5.0555555555555545,0.0,1.176614785955821,0.047619047619047616,0.4222222222222222,0.2222222222222222,0.37777777777777777,0.5022222222222222
extrapolate,american,put,0.0,random_forest,ml,50,1,0.434445500000038,4.014820791310918,8.18494091241468,26.888097233086718,0.6710401124017621,4.5292485880661735,,,,3.888888888888885,0.0,2.7335703928938977,0.0,0.1111111111111111,0.0,0.24,0.16444444444444445
extrapolate,american,put,0.0,grad_boosting,ml,50,1,0.3751326000001427,4.2446285315677255,8.39326177039018,28.12170072645806,0.7068451367892563,4.788902899995183,,,,5.6666666666666625,0.0,2.4457430230152655,0.047619047619047616,0.06666666666666667,0.0,0.24888888888888888,0.14222222222222222
extrapolate,american,put,0.0,mlp_tanh,dl,50,1,3.5731262999997853,2.1488685593915267,2.8779239986952523,7.334374785423281,0.1909327437761973,2.4500894541015774,,,,10.277777777777782,0.0,1.7235146749664305,0.0,0.38222222222222224,0.48,0.15555555555555556,0.0
extrapolate,american,put,0.0,mlp_relu,dl,50,1,3.5787246999998388,3.1807360133488136,6.015518330149864,24.356206655502323,0.12304249826539501,3.6511504002847235,,,,4.388888888888885,0.0,1.1753939885054603,0.047619047619047616,0.31555555555555553,0.0,0.6266666666666667,0.28444444444444444
extrapolate,american,put,0.0,resnet_silu,dl,50,1,5.491736100000253,3.8832344054294956,6.690103281139483,26.852387189865112,0.07999178005172,4.468348655487615,,,,1.6666666666666645,0.0,1.1468981360814023,0.0,0.0,0.6222222222222222,0.14666666666666667,0.7288888888888889
extrapolate,american,put,0.0,fourier_mlp,dl,50,1,3.369123699999818,7.63400789809735,12.95880900821968,42.068519592285156,0.9550813121569613,8.661535065165104,,,,7.166666666666666,0.0,5.836665404558481,0.09523809523809523,0.47555555555555556,0.4488888888888889,0.32,0.5111111111111111
extrapolate,american,put,0.0,picnn,dl,50,1,11.357155500000317,5.848348720731523,7.213536112364968,16.450196504592896,0.9135372937617425,6.607550478726874,,,,2.8888888888888866,0.0,7.906117233896519,0.14285714285714285,0.0,0.0,0.6933333333333334,0.08888888888888889
extrapolate,american,put,0.0,bs_iv_net,dl,50,1,4.430101899999954,0.1342954698923552,0.2643890607306414,1.2976098060607844,0.039261737892871754,0.14891604404612185,,,,1.2777777777777741,0.0,0.2586865392084709,0.0,0.08444444444444445,0.03111111111111111,0.2088888888888889,0.1511111111111111
extrapolate,american,put,0.0,poly_ridge,ml,200,1,0.0013401000001067587,148.73920976933763,316.1105526766766,1232.6271903981967,0.047841734684932725,171.61480485159186,,,,5.055555555555551,0.0,2.66828625835187,0.2857142857142857,0.76,0.48444444444444446,0.76,0.6088888888888889
extrapolate,american,put,0.0,kernel_ridge,ml,200,1,0.18898750000016662,5.557272751185895,9.411378573398297,36.79125349883382,0.007175676171855838,6.411133839649592,,,,0.4444444444444436,0.0,6.307030582301144,0.0,0.44,0.39111111111111113,0.39555555555555555,0.52
extrapolate,american,put,0.0,random_forest,ml,200,1,0.46356470000000627,3.612257361773291,7.566023954736316,25.328327731359856,0.21978165863090643,4.134176700718275,,,,3.7777777777777737,0.0,2.504790691812728,0.0,0.10222222222222223,0.0,0.24,0.013333333333333334
extrapolate,american,put,0.0,grad_boosting,ml,200,1,0.35454720000007,4.00266269948342,8.091629880524573,27.010095196917806,0.5059948989335233,4.540611591875712,,,,2.27777777777778,0.0,2.322112937666669,0.047619047619047616,0.10222222222222223,0.0,0.24,0.02666666666666667
extrapolate,american,put,0.0,mlp_tanh,dl,200,1,3.9333965999999236,2.1265082190948825,2.7834388108483448,7.599743604660036,0.2025678300697618,2.4224990481756707,,,,11.222222222222225,0.0,1.8767103204249371,0.0,0.4,0.49777777777777776,0.12444444444444444,0.0
extrapolate,american,put,0.0,mlp_relu,dl,200,1,3.913434800000232,3.1020942064030317,5.586944278535038,21.817527115345005,0.06960817403462005,3.5686305190750947,,,,4.277777777777777,0.0,0.9385986592925671,0.047619047619047616,0.36444444444444446,0.0,0.6488888888888888,0.26666666666666666
extrapolate,american,put,0.0,resnet_silu,dl,200,1,6.539361500000268,5.182270033266004,8.57209862338722,30.777591466903687,0.08032255804567491,5.967185029453748,,,,1.6666666666666632,0.0,1.3647047546194129,0.0,0.0,0.6533333333333333,0.09777777777777778,0.7377777777777778
extrapolate,american,put,0.0,fourier_mlp,dl,200,1,4.23191769999994,7.21787319784333,12.487382801781502,41.717717945575714,0.2823380103182571,8.284878611308725,,,,5.944444444444444,0.0,3.9726024615681372,0.09523809523809523,0.4266666666666667,0.4488888888888889,0.3022222222222222,0.4533333333333333
extrapolate,american,put,0.0,picnn,dl,200,1,12.234786200000144,2.138610196550101,2.515844222758526,5.219054222152317,0.6267297080775497,2.3712071947766473,,,,2.722222222222217,0.0,2.11666564361349,0.23809523809523808,0.0,0.3333333333333333,0.7644444444444445,0.12
extrapolate,american,put,0.0,bs_iv_net,dl,200,1,4.772084600000198,0.07969747055465025,0.18225746701372153,0.781747102737429,0.020833077247128743,0.08875353106349972,,,,0.888888888888886,0.0,0.10113369866956592,0.0,0.09333333333333334,0.022222222222222223,0.18222222222222223,0.1111111111111111
extrapolate,american,put,0.0,poly_ridge,ml,1000,1,0.0015536000000793138,146.8199778055715,325.835388212709,1636.4532875717941,0.03615129984099812,169.40210496029925,,,,4.33333333333333,0.0,1.4693871555343267,0.2857142857142857,0.6844444444444444,0.5644444444444444,0.7333333333333333,0.4444444444444444
extrapolate,american,put,0.0,kernel_ridge,ml,1000,1,1.4841779999997016,18.73959551992425,37.42308149845029,157.75869431477517,0.0038718260191609954,21.622014549755804,,,,1.8333333333333313,0.0,3.521862763615946,0.09523809523809523,0.4488888888888889,0.4888888888888889,0.56,0.4311111111111111
extrapolate,american,put,0.0,random_forest,ml,1000,1,0.38251880000007077,3.504590476755551,7.4852804681741905,25.10047176291193,0.10387720645717707,4.027777133724531,,,,2.3333333333333357,0.0,1.7378756105445328,0.0,0.04888888888888889,0.0,0.24,0.0044444444444444444
extrapolate,american,put,0.0,grad_boosting,ml,1000,1,1.1673279000001457,3.569267667713997,7.55828257103133,25.427849154870717,0.1050836284095672,4.102219058376217,,,,1.222222222222222,0.0,1.6608459751814706,0.0,0.04,0.0,0.24,0.05333333333333334
extrapolate,american,put,0.0,mlp_tanh,dl,1000,1,5.6893215000000055,2.614027563239433,3.481433709508298,8.488049507141115,0.18908698971322643,2.9870953437819274,,,,9.500000000000004,0.0,2.030959650734495,0.0,0.4444444444444444,0.5022222222222222,0.14666666666666667,0.0
extrapolate,american,put,0.0,mlp_relu,dl,1000,1,5.3950190000000475,2.8797163108938912,5.161910197749625,21.376165151596073,0.03185180282133588,3.3178493121358223,,,,3.6111111111111094,0.0,0.4723305882097782,0.09523809523809523,0.32,0.0,0.6755555555555556,0.24
extrapolate,american,put,0.0,resnet_silu,dl,1000,1,10.033420600000227,5.408679942422757,8.983675797552142,32.029953598976135,0.07431249619304595,6.229351857227329,,,,1.2222222222222197,0.0,1.247940521653663,0.0,0.0,0.6622222222222223,0.08,0.72
extrapolate,american,put,0.0,fourier_mlp,dl,1000,1,6.2277875000004315,7.143604722961154,12.29631903163285,41.001689583063126,0.0909561839603519,8.228627575115127,,,,5.7222222222222205,0.0,4.2322778105581795,0.09523809523809523,0.4177777777777778,0.4577777777777778,0.29333333333333333,0.4311111111111111
extrapolate,american,put,0.0,picnn,dl,1000,1,16.488163099999838,1.37811937230365,1.7277266770847108,4.4324696521502895,0.5365174821635481,1.5075965861713578,,,,2.3333333333333304,0.0,1.7826425324951902,0.19047619047619047,0.0,0.4444444444444444,0.6488888888888888,0.13333333333333333
extrapolate,american,put,0.0,bs_iv_net,dl,1000,1,6.156912600000396,0.07751571666538663,0.16997501202928325,0.7146310806274481,0.01448809842788682,0.08721227331730969,,,,0.6666666666666636,0.0,0.0956308734031761,0.0,0.09777777777777778,0.04888888888888889,0.10222222222222223,0.09333333333333334
extrapolate,american,put,0.0,poly_ridge,ml,3000,1,0.002393199999914941,121.18649546743589,312.25567750302866,1949.8688487172644,0.026154135365150814,139.82654798006214,,,,0.16666666666666868,0.3333333333333333,1.7419242570078937,0.047619047619047616,0.4711111111111111,0.6,0.4,0.04
extrapolate,american,put,0.0,kernel_ridge,ml,3000,1,13.279505500000141,53.51908082326654,99.43344585788054,424.0431040772819,0.0030000106242264167,61.752324025211514,,,,4.055555555555554,0.0,2.932161756959922,0.047619047619047616,0.35555555555555557,0.6488888888888888,0.28,0.30666666666666664
extrapolate,american,put,0.0,random_forest,ml,3000,1,0.3682435999999143,3.4671438015389136,7.444074421266317,25.058439979313906,0.05929389048286276,3.991428403239844,,,,1.6111111111111063,0.0,1.5585485245970212,0.0,0.044444444444444446,0.0,0.2088888888888889,0.0
extrapolate,american,put,0.0,grad_boosting,ml,3000,1,1.2294523000000481,3.4757559377429414,7.474882078788325,25.16652581778478,0.05932218785276766,4.001361130033737,,,,1.3333333333333357,0.0,1.375905158307341,0.0,0.04,0.0,0.21777777777777776,0.0
extrapolate,american,put,0.0,mlp_tanh,dl,3000,1,8.777801299999737,2.2883339057465637,3.0521243399677327,7.190790176391603,0.1798823164780545,2.612711073326335,,,,10.888888888888893,0.0,1.8373400651441016,0.0,0.41333333333333333,0.5111111111111111,0.1288888888888889,0.0
extrapolate,american,put,0.0,mlp_relu,dl,3000,1,8.386001600000327,2.538184641572435,4.777190564089655,19.881793260574344,0.034626220106060514,2.923347475644185,,,,3.2222222222222188,0.0,1.0621464115065784,0.0,0.30666666666666664,0.0,0.6666666666666666,0.24444444444444444
extrapolate,american,put,0.0,resnet_silu,dl,3000,1,15.276112499999726,5.157892587071855,8.640623504525372,31.5481960773468,0.07131960047308016,5.94044227731782,,,,1.3333333333333297,0.0,1.316279431124967,0.0,0.0,0.6577777777777778,0.09777777777777778,0.7288888888888889
extrapolate,american,put,0.0,fourier_mlp,dl,3000,1,9.581849199999851,7.198538560451981,12.33210751011986,41.0374940931797,0.04297875144435046,8.299393915683922,,,,5.3888888888888875,0.0,4.397462838678566,0.09523809523809523,0.4222222222222222,0.4666666666666667,0.30666666666666664,0.43555555555555553
extrapolate,american,put,0.0,picnn,dl,3000,1,24.582967199999985,1.61359620584373,2.504467967388117,10.424170494079588,0.3706552397827702,1.8048178929300316,,,,1.5625,0.1111111111111111,1.1023842902218366,0.14285714285714285,0.0,0.5644444444444444,0.27555555555555555,0.1688888888888889
extrapolate,american,put,0.0,bs_iv_net,dl,3000,1,9.501686200000222,0.08985813342130533,0.20332620930926215,0.9342443943023748,0.014305776187572446,0.10148157299572577,,,,0.6111111111111067,0.0,0.10581233752943546,0.0,0.09333333333333334,0.057777777777777775,0.09333333333333334,0.08444444444444445
