regime,style,option_type,label_noise,model,family,n_train,seed,fit_seconds,mae_usd,rmse_usd,max_usd,mae_inside_usd,mae_outside_usd,delta_mae,gamma_mae,pde_rms,boundary_mae_usd,boundary_missing,iv_mae_pts,iv_failed,viol_convex,viol_delta,viol_bound,viol_calendar
extrapolate,european,call,0.0,fourier_mlp,dl,200,1,3.8732691000004706,25.698301172027215,36.3735246406372,81.8447110618946,0.14882025049604472,29.62899054457047,0.7590744369588917,9.696114248837246,0.5269695978100137,,,,,0.4266666666666667,0.4533333333333333,0.5866666666666667,
extrapolate,european,call,0.0,picnn,dl,200,1,11.889044999999896,9.69892182010652,12.310510004857754,26.752747636201,1.0450818898817427,11.030281809371871,0.3253355834494213,0.7347047538069238,0.05308257055202696,,,,,0.0,0.0,0.8088888888888889,
extrapolate,european,call,0.0,bs_iv_net,dl,200,1,4.728174800000488,0.0017896285570682905,0.004224221606573737,0.020624779667177684,0.00041058598409502,0.002001788952910332,0.0007295280113896371,0.004352303072923989,0.00034552394974380945,,,,,0.0,0.0,0.0,
extrapolate,european,call,0.0,poly_ridge,ml,1000,1,0.0015595000004395843,152.81066581566236,334.9197854523617,1652.4389881309296,0.03358199819704326,176.31483255681087,10.37650939464626,59.904412496015354,10.876303474224766,,,,,0.7066666666666667,0.5511111111111111,0.7333333333333333,
extrapolate,european,call,0.0,kernel_ridge,ml,1000,1,1.4756001000005199,31.039736385675393,54.405146663935355,200.1357127297795,0.0034406830074661283,35.81455110916277,1.157997086234199,8.94942102475518,2.9002038714451306,,,,,0.4577777777777778,0.5155555555555555,0.6488888888888888,
extrapolate,european,call,0.0,random_forest,ml,1000,1,0.33224889999837615,18.645979665642315,28.71376746158813,65.89217702643604,0.08739146157672789,21.50114708165241,0.5478573310265031,1.7072003292385625,0.15205315754085133,,,,,0.07555555555555556,0.0,0.5377777777777778,
extrapolate,european,call,0.0,grad_boosting,ml,1000,1,1.0237049000006664,18.670351563943,28.752919004830442,65.85649097950306,0.048935621527828016,21.53518478585303,0.5482666265283611,1.6843226333639794,0.1453111228558574,,,,,0.07555555555555556,0.0,0.5422222222222223,
extrapolate,european,call,0.0,mlp_tanh,dl,1000,1,18.470515799999703,14.275687880993932,23.39320855021748,58.24454588767618,0.20437515757426913,16.440505223058498,0.52544322096327,1.1405092174281142,0.0786052594941778,,,,,0.4,0.5022222222222222,0.5155555555555555,
extrapolate,european,call,0.0,mlp_relu,dl,1000,1,8.044985100001213,7.594584363522936,12.091477842837902,30.309441840463293,0.029378759708116625,8.758462148725219,0.26656965919692566,0.7256113584465256,0.059777490767658495,,,,,0.52,0.017777777777777778,0.5377777777777778,
extrapolate,european,call,0.0,resnet_silu,dl,1000,1,9.9472756999985,2.0095158521310927,3.4589481774749657,14.296436155027736,0.06980901449298002,2.307932288690802,0.11269433124238434,0.47666451654453373,0.08519857790882225,,,,,0.013333333333333334,0.5644444444444444,0.06222222222222222,
extrapolate,european,call,0.0,fourier_mlp,dl,1000,1,6.177009900000485,25.5866584632335,36.267931293223995,81.36999955433578,0.03270168689182629,29.51803642882453,0.7611097590279633,9.824850648264583,0.5354571231805215,,,,,0.4311111111111111,0.44,0.5688888888888889,
extrapolate,european,call,0.0,picnn,dl,1000,1,16.543741399998908,8.680504777243897,11.009302368928862,24.34309140425266,1.003311153505298,9.8616114885883,0.29259999464625636,0.7409724574715162,0.058347904911784654,,,,,0.0,0.0,0.8,
extrapolate,european,call,0.0,bs_iv_net,dl,1000,1,7.7521414999991975,0.0017980656353498415,0.004255680394148432,0.020764850582399852,0.0004138467982477886,0.002011022379519388,0.0007289360817731688,0.004365676631334617,0.00034610396622679465,,,,,0.0,0.0,0.0,
extrapolate,european,call,0.0,poly_ridge,ml,3000,1,0.002165799998692819,116.32961689821674,309.2369689266122,1946.8990141113534,0.023678981677452384,134.2228381161459,8.322743971478953,49.421294687559424,14.808103483738133,,,,,0.5022222222222222,0.5511111111111111,0.44,
extrapolate,european,call,0.0,kernel_ridge,ml,3000,1,14.370294000000285,48.32606079010656,102.43810051900688,494.7492494771266,0.0023573721474765635,55.7604767005618,2.7466578939298345,21.433943442645123,4.760573945159223,,,,,0.37777777777777777,0.6266666666666667,0.3288888888888889,
extrapolate,european,call,0.0,random_forest,ml,3000,1,0.34848349999992934,18.511229413927577,28.574320759988563,65.55280308387411,0.05104069439995748,21.351258447701056,0.545959629736911,1.6347231275337355,0.15132739980825768,,,,,0.04888888888888889,0.0,0.5333333333333333,
extrapolate,european,call,0.0,grad_boosting,ml,3000,1,1.1110678000004555,18.51756302665001,28.58997157710071,65.57714631666136,0.04575674497725908,21.35937937767659,0.5464748424332178,1.5432425205249556,0.14414850275346633,,,,,0.04888888888888889,0.0,0.5333333333333333,
extrapolate,european,call,0.0,mlp_tanh,dl,3000,1,9.389849200000754,15.108202939185517,24.573263096959185,60.944074433209515,0.19401417981505698,17.402693517550205,0.5475268417554106,1.162575234689325,0.07503369386039659,,,,,0.4177777777777778,0.5288888888888889,0.52,
extrapolate,european,call,0.0,mlp_relu,dl,3000,1,8.451394199999413,6.345196586969015,10.158468524969964,26.13563553076328,0.02267169134495468,7.317892724757333,0.22745274171733526,0.652604357597062,0.05505133523950887,,,,,0.38222222222222224,0.0,0.5333333333333333,
extrapolate,european,call,0.0,resnet_silu,dl,3000,1,16.573492700001225,1.9588258058121681,3.3805634860784104,14.378022992796291,0.06283691329532985,2.250516404660912,0.1104097765343347,0.48202021074139517,0.09587950089832013,,,,,0.0,0.5555555555555556,0.1288888888888889,
extrapolate,european,call,0.0,fourier_mlp,dl,3000,1,10.073109799999656,25.56780805922836,36.26312092690555,81.86961015719146,0.02756851924998242,29.497075680763494,0.7594484504761424,10.193589200196701,0.5543141262265735,,,,,0.4088888888888889,0.4577777777777778,0.5733333333333334,
extrapolate,european,call,0.0,picnn,dl,3000,1,26.4640789999994,7.96194626558659,10.122151937072205,24.913585340791357,0.9778705003401165,9.036419460239895,0.2750316319534193,0.7378398133750349,0.07717281268920875,,,,,0.0,0.0,0.7822222222222223,
extrapolate,european,call,0.0,bs_iv_net,dl,3000,1,9.965216500000679,0.001806344611388427,0.004261743518204881,0.020752929653444774,0.0004152856916255695,0.002020353675967328,0.00072872778947853,0.004365865256554961,0.00034562510643415284,,,,,0.0,0.0,0.0,
