regime,style,option_type,label_noise,model,family,n_train,seed,fit_seconds,mae_usd,rmse_usd,max_usd,mae_inside_usd,mae_outside_usd,delta_mae,gamma_mae,pde_rms,boundary_mae_usd,boundary_missing,iv_mae_pts,iv_failed,viol_convex,viol_delta,viol_bound,viol_calendar
noisy,american,put,0.005,pinn_n2,pinn,0,0,145.49334769999996,2.3129473548349586,2.631338547481022,5.463287830352781,2.3129473548349586,,,,,21.25,0.7777777777777778,7.970303217480394,0.0,0.28888888888888886,0.1688888888888889,0.0044444444444444444,0.0
noisy,american,put,0.005,poly_ridge,ml,50,0,0.0017179000005853595,0.7603245906295755,1.1304134836224313,5.4074300600602925,0.7603245906295755,,,,,11.500000000000002,0.0,3.0925839286312344,0.047619047619047616,0.27111111111111114,0.24888888888888888,0.4266666666666667,0.39555555555555555
noisy,american,put,0.005,kernel_ridge,ml,50,0,0.09481079999932263,0.7113005188464844,0.9170841012514808,3.6965815464607497,0.7113005188464844,,,,,3.2777777777777795,0.0,4.035661964482686,0.09523809523809523,0.2311111111111111,0.27555555555555555,0.5555555555555556,0.32
noisy,american,put,0.005,random_forest,ml,50,0,0.4258696000006239,0.9606419132949471,1.4908568013361752,5.298113762278339,0.9606419132949471,,,,,4.611111111111107,0.0,5.307173954519482,0.047619047619047616,0.4888888888888889,0.06222222222222222,0.4266666666666667,0.4533333333333333
noisy,american,put,0.005,grad_boosting,ml,50,0,0.37604129999999714,0.9654421546841926,1.4080689235902593,4.92009123505443,0.9654421546841926,,,,,5.444444444444442,0.0,4.685229644513418,0.14285714285714285,0.4666666666666667,0.2222222222222222,0.4711111111111111,0.4444444444444444
noisy,american,put,0.005,mlp_tanh,dl,50,0,3.582734700000401,0.7807335390491852,0.9758903799436235,3.8878028849392363,0.7807335390491852,,,,,1.9444444444444424,0.0,5.348572758271658,0.0,0.0,0.20444444444444446,0.6355555555555555,0.44
noisy,american,put,0.005,mlp_relu,dl,50,0,3.793652100000145,0.4010833358239428,0.6249433866656483,2.8098428249359153,0.4010833358239428,,,,,7.687500000000003,0.1111111111111111,2.383599411262588,0.0,0.10666666666666667,0.04,0.4711111111111111,0.2577777777777778
noisy,american,put,0.005,resnet_silu,dl,50,0,5.532888499999899,0.30568221080026436,0.44957582014678976,2.428527698877377,0.30568221080026436,,,,,1.6666666666666694,0.0,2.392660219793456,0.047619047619047616,0.06222222222222222,0.11555555555555555,0.4711111111111111,0.12
noisy,american,put,0.005,fourier_mlp,dl,50,0,3.3652754999993704,8.5809232890922,12.024882858517564,43.13551835715771,8.5809232890922,,,,,8.111111111111107,0.0,18.917336399884256,0.3333333333333333,0.4577777777777778,0.6933333333333334,0.52,0.5111111111111111
noisy,american,put,0.005,picnn,dl,50,0,11.123105399999986,1.746353642103542,2.039673958886534,4.882845878601072,1.746353642103542,,,,,1.94444444444444,0.0,6.966840548723472,0.0,0.0,0.09777777777777778,0.6533333333333333,0.4666666666666667
noisy,american,put,0.005,bs_iv_net,dl,50,0,4.417432299999746,0.2256066271357298,0.36576453376227525,1.070372159427342,0.2256066271357298,,,,,7.166666666666671,0.0,2.3376967924946386,0.0,0.0,0.0,0.13333333333333333,0.09777777777777778
noisy,american,put,0.005,poly_ridge,ml,200,0,0.0013596999997389503,0.4635062400919773,0.6316249209239178,2.5003735144315162,0.4635062400919773,,,,,1.333333333333332,0.0,2.257929937676452,0.047619047619047616,0.26666666666666666,0.24888888888888888,0.4444444444444444,0.3111111111111111
noisy,american,put,0.005,kernel_ridge,ml,200,0,0.20530989999951998,0.3203070598162071,0.4397717684521236,1.8509623474908663,0.3203070598162071,,,,,1.1111111111111107,0.0,1.5371628276877074,0.09523809523809523,0.20444444444444446,0.18666666666666668,0.4222222222222222,0.3022222222222222
noisy,american,put,0.005,random_forest,ml,200,0,0.4638115000007019,0.3029271141651942,0.41722485482209676,1.8189460731994234,0.3029271141651942,,,,,4.33333333333333,0.0,2.1093468849486445,0.0,0.48444444444444446,0.21333333333333335,0.35555555555555557,0.43555555555555553
noisy,american,put,0.005,grad_boosting,ml,200,0,0.3876968000004126,0.6241705784158006,0.9826087265736104,5.136852534896819,0.6241705784158006,,,,,4.83333333333333,0.0,1.889322019291572,0.0,0.35555555555555557,0.27111111111111114,0.4711111111111111,0.14222222222222222
noisy,american,put,0.005,mlp_tanh,dl,200,0,3.999334099999942,0.30022030398346256,0.4245530734653892,1.9733359674244353,0.30022030398346256,,,,,1.7222222222222225,0.0,1.4612060362747818,0.047619047619047616,0.11555555555555555,0.16444444444444445,0.4533333333333333,0.11555555555555555
noisy,american,put,0.005,mlp_relu,dl,200,0,3.9445725999994465,0.265483134631229,0.35567273418631,1.43069028854369,0.265483134631229,,,,,3.388888888888892,0.0,1.6780113159107022,0.047619047619047616,0.13777777777777778,0.09777777777777778,0.49777777777777776,0.28
noisy,american,put,0.005,resnet_silu,dl,200,0,6.582522499999868,0.1737321537133733,0.23180702974638304,1.1088629821567961,0.1737321537133733,,,,,1.7777777777777768,0.0,0.7974012092768635,0.047619047619047616,0.11555555555555555,0.12,0.5155555555555555,0.27111111111111114
noisy,american,put,0.005,fourier_mlp,dl,200,0,4.003350200000568,4.56939228359057,7.033232498857221,26.262172460556034,4.56939228359057,,,,,4.722222222222221,0.0,11.903126637111693,0.09523809523809523,0.4577777777777778,0.5377777777777778,0.41333333333333333,0.52
noisy,american,put,0.005,picnn,dl,200,0,12.482493900000009,0.8517811187953105,1.0477758697183561,3.344278560045285,0.8517811187953105,,,,,1.8888888888888868,0.0,4.823804530971445,0.0,0.0,0.08444444444444445,0.6355555555555555,0.3111111111111111
noisy,american,put,0.005,bs_iv_net,dl,200,0,4.742634999999609,0.09052849954422074,0.1740522567951675,0.852303504943841,0.09052849954422074,,,,,1.0555555555555565,0.0,0.5258299937480599,0.0,0.0,0.04888888888888889,0.19555555555555557,0.14222222222222222
noisy,american,put,0.005,poly_ridge,ml,1000,0,0.001583299999765586,0.4314956265738633,0.5813745049334781,2.5249090883845047,0.4314956265738633,,,,,0.9999999999999997,0.0,2.9145514628363642,0.047619047619047616,0.28,0.24888888888888888,0.3288888888888889,0.27555555555555555
noisy,american,put,0.005,kernel_ridge,ml,1000,0,1.4950586000004478,0.11402594346549956,0.1392698891298563,0.3840837018202703,0.11402594346549956,,,,,1.5000000000000002,0.0,0.8445969698068042,0.0,0.20444444444444446,0.044444444444444446,0.24,0.3111111111111111
noisy,american,put,0.005,random_forest,ml,1000,0,0.3694788000002518,0.23832668553703057,0.3141861994322858,1.2088712791705745,0.23832668553703057,,,,,3.2777777777777732,0.0,1.3240112822382897,0.0,0.48,0.16444444444444445,0.30666666666666664,0.44
noisy,american,put,0.005,grad_boosting,ml,1000,0,1.1838309999993726,0.3335564843520438,0.44422128981505027,1.7296490346146247,0.3335564843520438,,,,,3.6111111111111067,0.0,1.241551506290453,0.047619047619047616,0.38666666666666666,0.25333333333333335,0.4177777777777778,0.4311111111111111
noisy,american,put,0.005,mlp_tanh,dl,1000,0,5.519890699999451,0.1959998693550309,0.3130628972313192,1.8063893178730437,0.1959998693550309,,,,,1.055555555555553,0.0,1.3017063584981474,0.047619047619047616,0.16,0.1688888888888889,0.22666666666666666,0.24444444444444444
noisy,american,put,0.005,mlp_relu,dl,1000,0,5.605967899999996,0.09531047054433417,0.13423491885966196,0.5257304554992015,0.09531047054433417,,,,,3.555555555555555,0.0,0.6161203282443507,0.0,0.15555555555555556,0.02666666666666667,0.12,0.3022222222222222
noisy,american,put,0.005,resnet_silu,dl,1000,0,10.084842400000525,0.08879801931724098,0.13092967903979813,0.8642760673790405,0.08879801931724098,,,,,1.388888888888894,0.0,0.4603016866413877,0.0,0.12444444444444444,0.008888888888888889,0.14666666666666667,0.27111111111111114
noisy,american,put,0.005,fourier_mlp,dl,1000,0,6.221828699999605,0.802719948214064,1.1384578679298787,4.880916858607596,0.802719948214064,,,,,5.222222222222225,0.0,3.058169245993689,0.047619047619047616,0.4711111111111111,0.3377777777777778,0.36444444444444446,0.5333333333333333
