regime,style,option_type,label_noise,model,family,n_train,seed,fit_seconds,mae_usd,rmse_usd,max_usd,mae_inside_usd,mae_outside_usd,delta_mae,gamma_mae,pde_rms,boundary_mae_usd,boundary_missing,iv_mae_pts,iv_failed,viol_convex,viol_delta,viol_bound,viol_calendar
noisy,european,put,0.005,pinn_n1,pinn,0,0,113.65685899999971,0.22110938742605032,0.2732747372489878,0.6536658065938838,0.22110938742605032,,0.01802371747942104,0.204502847528437,0.006311715532835307,,,,,0.1288888888888889,0.035555555555555556,0.017777777777777778,
noisy,european,put,0.005,pinn_n0,pinn,0,0,113.15725350000048,1.17988419687458,1.4684077542986493,4.826760432719668,1.17988419687458,,0.06917290727232298,0.6603770411168142,0.04147344434058827,,,,,0.4444444444444444,0.26666666666666666,0.08,
noisy,european,put,0.005,poly_ridge,ml,50,0,0.0012753999999404186,0.7209884484199344,1.0282073165416956,4.798877060021967,0.7209884484199344,,0.04166509347790155,0.42624845996031974,0.1136334876076314,,,,,0.26666666666666666,0.2088888888888889,0.4,
noisy,european,put,0.005,kernel_ridge,ml,50,0,0.09630860000106622,0.6323339654021484,0.8480881707140773,3.5943316272783132,0.6323339654021484,,0.04802625353980004,0.4731257713441379,0.028951064233215657,,,,,0.2222222222222222,0.23555555555555555,0.5244444444444445,
noisy,european,put,0.005,random_forest,ml,50,0,0.31998229999953764,0.8965444449997939,1.3760312213446597,4.916412926415342,0.8965444449997939,,0.09805461127825023,11.744080016948502,0.2533067099432656,,,,,0.47555555555555556,0.04,0.4,
noisy,european,put,0.005,grad_boosting,ml,50,0,0.3090977000010753,0.8869470781359036,1.299670235412567,4.972215563728843,0.8869470781359036,,0.19773899546729234,19.440066628176876,0.48096761110494163,,,,,0.48444444444444446,0.24,0.43555555555555553,
noisy,european,put,0.005,mlp_tanh,dl,50,0,3.469131199999538,0.6526460461940778,0.8518054915413948,3.7515900208941133,0.6526460461940778,,0.047511192701062986,0.4486064300148693,0.015435514871133357,,,,,0.017777777777777778,0.18222222222222223,0.6088888888888889,
noisy,european,put,0.005,mlp_relu,dl,50,0,3.493853999998464,0.37875430804123145,0.5839505990462652,2.650819266027926,0.37875430804123145,,0.03228058127217438,0.7794903668028209,0.05259756203572107,,,,,0.17777777777777778,0.013333333333333334,0.3466666666666667,
noisy,european,put,0.005,resnet_silu,dl,50,0,5.372002100000827,0.31173926788768674,0.4723170273995441,2.568092115162912,0.31173926788768674,,0.02613534667905421,0.27838431276951314,0.011666214764484244,,,,,0.07555555555555556,0.08,0.4622222222222222,
noisy,european,put,0.005,fourier_mlp,dl,50,0,3.222599499998978,8.244588321281054,11.538138805676773,41.480759284375345,8.244588321281054,,1.029545549913607,34.71295472069792,2.0948666699723693,,,,,0.4577777777777778,0.6933333333333334,0.5111111111111111,
noisy,european,put,0.005,picnn,dl,50,0,10.86709090000113,1.4331984242937628,1.7182714019438297,4.399111784934107,1.4331984242937628,,0.07714848567080483,0.6731484597477309,0.07328918691988044,,,,,0.0,0.07111111111111111,0.6088888888888889,
noisy,european,put,0.005,bs_iv_net,dl,50,0,4.300611900000149,0.10352664025169946,0.16656319020887808,0.48880056746695155,0.10352664025169946,,0.006715127325920435,0.06561912500319611,0.004031684349149954,,,,,0.0,0.0,0.0,
noisy,european,put,0.005,poly_ridge,ml,200,0,0.00145659999907366,0.4138909262493229,0.5853224421101094,2.4964798896060794,0.4138909262493229,,0.0409704285727746,0.436872930820024,0.03011607514456284,,,,,0.22666666666666666,0.21333333333333335,0.4088888888888889,
noisy,european,put,0.005,kernel_ridge,ml,200,0,0.14279920000080892,0.2864538181406499,0.3980166904850412,1.7706716583656856,0.2864538181406499,,0.02917721817903056,0.34405971558738285,0.02653464298950403,,,,,0.17333333333333334,0.14666666666666667,0.4088888888888889,
noisy,european,put,0.005,random_forest,ml,200,0,0.30982159999985015,0.35295730700461925,0.4894100038881882,1.7208401170128875,0.35295730700461925,,0.08949518629904102,5.279028858394605,0.13765776685301387,,,,,0.5022222222222222,0.20444444444444446,0.3377777777777778,
noisy,european,put,0.005,grad_boosting,ml,200,0,0.3129602999997587,0.6286606078603345,1.0171691617149647,5.677792565630879,0.6286606078603345,,0.14395576357168577,11.350687204781881,0.27920733399910447,,,,,0.4222222222222222,0.25333333333333335,0.4088888888888889,
noisy,european,put,0.005,mlp_tanh,dl,200,0,3.8863846999993257,0.30740369763035374,0.4323929211725159,2.0494668855658205,0.30740369763035374,,0.029117366707632722,0.3005589169587313,0.007736011765904249,,,,,0.08444444444444445,0.14222222222222222,0.44,
noisy,european,put,0.005,mlp_relu,dl,200,0,3.857966600000509,0.26090793649696115,0.34506429626896806,1.2033029832950293,0.26090793649696115,,0.026626754638025715,0.7607147659056407,0.03348781167468711,,,,,0.1288888888888889,0.08,0.4666666666666667,
noisy,european,put,0.005,resnet_silu,dl,200,0,6.41219590000037,0.20020149974322035,0.2648817228031562,1.288795389174524,0.20020149974322035,,0.015211135925361479,0.17362091534182433,0.00928432649544484,,,,,0.08,0.08444444444444445,0.4488888888888889,
noisy,european,put,0.005,fourier_mlp,dl,200,0,3.9033694000008836,4.398130431899813,6.731322762007403,25.442790358443222,4.398130431899813,,0.6235912804600996,22.055404020921635,1.4812764539466965,,,,,0.4533333333333333,0.5244444444444445,0.4088888888888889,
noisy,european,put,0.005,picnn,dl,200,0,12.146212200001173,0.7950294990929733,1.0007057210384274,3.4699290170660646,0.7950294990929733,,0.049128437276516675,0.4738730235217897,0.035597512993616964,,,,,0.0,0.07111111111111111,0.6088888888888889,
noisy,european,put,0.005,bs_iv_net,dl,200,0,4.546520100000635,0.0692764642274405,0.13923710760406066,0.7712036705391223,0.0692764642274405,,0.007743654167487705,0.11231424359637178,0.007312533059748741,,,,,0.0,0.0,0.0,
noisy,european,put,0.005,poly_ridge,ml,1000,0,0.0015901999995548977,0.3742648751746154,0.5318082296167891,2.513512404055157,0.3742648751746154,,0.04105145527993739,0.4411267891509098,0.009827075564207846,,,,,0.24444444444444444,0.2088888888888889,0.29333333333333333,
noisy,european,put,0.005,kernel_ridge,ml,1000,0,1.5052691000000777,0.12181217304449632,0.1753848161120284,1.0960374174850074,0.12181217304449632,,0.015147769322810143,0.22073818989917907,0.010745073085497268,,,,,0.1288888888888889,0.05333333333333334,0.2222222222222222,
noisy,european,put,0.005,random_forest,ml,1000,0,0.3303538000000117,0.25123440368283645,0.3509928548864476,1.4311511120343567,0.25123440368283645,,0.043787423478751024,6.046480260288698,0.16248012904694542,,,,,0.49777777777777776,0.13777777777777778,0.24,
noisy,european,put,0.005,grad_boosting,ml,1000,0,1.0317408999999316,0.33790562740841473,0.464982143428292,2.1271069292640665,0.33790562740841473,,0.06560655795061035,5.907437593814318,0.1702678270885753,,,,,0.4088888888888889,0.19111111111111112,0.37333333333333335,
noisy,european,put,0.005,mlp_tanh,dl,1000,0,5.267456700001276,0.2111660848649211,0.3448030262441371,1.9834465458384187,0.2111660848649211,,0.023125665801139707,0.2617174307829057,0.007062172454243237,,,,,0.14222222222222222,0.12444444444444444,0.2222222222222222,
